comments_sampled_per_video,repetition,seed,eligible_videos,topic_number,topic_label,metric,spearman_rho
10,40,21260868,591,6,"Praise, gratitude and social endorsement",duration_minutes,0.4027440975742443
10,40,21260868,591,6,"Praise, gratitude and social endorsement",view_count,-0.18732888289089847
10,40,21260868,591,6,"Praise, gratitude and social endorsement",like_count,-0.14196373813718993
10,40,21260868,591,6,"Praise, gratitude and social endorsement",api_comment_count,-0.020189412594337222
10,40,21260868,591,6,"Praise, gratitude and social endorsement",likes_per_1000_views,0.0903234395114146
10,40,21260868,591,6,"Praise, gratitude and social endorsement",api_comments_per_1000_views,0.2351333432352725
10,40,21260868,591,6,"Praise, gratitude and social endorsement",views_per_day,-0.27334608957604134
10,40,21260868,591,6,"Praise, gratitude and social endorsement",api_comments_per_day,-0.1329539789914447
10,40,21260868,591,7,"Alternative methods, challenges and ""why"" questions",duration_minutes,-0.13689041498118923
10,40,21260868,591,7,"Alternative methods, challenges and ""why"" questions",view_count,0.07301698745606931
10,40,21260868,591,7,"Alternative methods, challenges and ""why"" questions",like_count,0.0556021022366872
10,40,21260868,591,7,"Alternative methods, challenges and ""why"" questions",api_comment_count,-0.004589807900937335
10,40,21260868,591,7,"Alternative methods, challenges and ""why"" questions",likes_per_1000_views,-0.02883840163433507
10,40,21260868,591,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_1000_views,-0.12892425131481416
10,40,21260868,591,7,"Alternative methods, challenges and ""why"" questions",views_per_day,0.10867475316324876
10,40,21260868,591,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_day,0.025614271570402886
10,40,21260868,591,8,"Solar PV, batteries and power systems",duration_minutes,0.13196831292305905
10,40,21260868,591,8,"Solar PV, batteries and power systems",view_count,-0.05824281038915359
10,40,21260868,591,8,"Solar PV, batteries and power systems",like_count,0.0377231260836665
10,40,21260868,591,8,"Solar PV, batteries and power systems",api_comment_count,0.09575900095436711
10,40,21260868,591,8,"Solar PV, batteries and power systems",likes_per_1000_views,0.23816695244318367
10,40,21260868,591,8,"Solar PV, batteries and power systems",api_comments_per_1000_views,0.20382411245944454
10,40,21260868,591,8,"Solar PV, batteries and power systems",views_per_day,0.015594847081362198
10,40,21260868,591,8,"Solar PV, batteries and power systems",api_comments_per_day,0.16586214314084444
10,40,21260868,591,9,Performance checking and troubleshooting,duration_minutes,-0.043491716331402266
10,40,21260868,591,9,Performance checking and troubleshooting,view_count,0.023492853514653692
10,40,21260868,591,9,Performance checking and troubleshooting,like_count,-0.018890330906903674
10,40,21260868,591,9,Performance checking and troubleshooting,api_comment_count,-0.020389385885055233
10,40,21260868,591,9,Performance checking and troubleshooting,likes_per_1000_views,-0.060369807036671164
10,40,21260868,591,9,Performance checking and troubleshooting,api_comments_per_1000_views,-0.049207187769694585
10,40,21260868,591,9,Performance checking and troubleshooting,views_per_day,-0.006500682571670026
10,40,21260868,591,9,Performance checking and troubleshooting,api_comments_per_day,-0.04977244050374899
10,40,21260868,591,10,"Implementation follow-up, outcomes and retrospective questions",duration_minutes,0.04350276872053771
10,40,21260868,591,10,"Implementation follow-up, outcomes and retrospective questions",view_count,0.024879096763648502
10,40,21260868,591,10,"Implementation follow-up, outcomes and retrospective questions",like_count,0.0005320903281638468
10,40,21260868,591,10,"Implementation follow-up, outcomes and retrospective questions",api_comment_count,0.01107166968582882
10,40,21260868,591,10,"Implementation follow-up, outcomes and retrospective questions",likes_per_1000_views,-0.05114801853090457
10,40,21260868,591,10,"Implementation follow-up, outcomes and retrospective questions",api_comments_per_1000_views,-0.07646573714951077
10,40,21260868,591,10,"Implementation follow-up, outcomes and retrospective questions",views_per_day,-0.0034276475343577592
10,40,21260868,591,10,"Implementation follow-up, outcomes and retrospective questions",api_comments_per_day,-0.020442643946484252
10,40,21260868,591,11,"Product sourcing, access and location questions",duration_minutes,0.0007902422480549257
10,40,21260868,591,11,"Product sourcing, access and location questions",view_count,0.06911643460840104
10,40,21260868,591,11,"Product sourcing, access and location questions",like_count,0.03884916339054052
10,40,21260868,591,11,"Product sourcing, access and location questions",api_comment_count,0.0008961263420860998
10,40,21260868,591,11,"Product sourcing, access and location questions",likes_per_1000_views,-0.040428305284186804
10,40,21260868,591,11,"Product sourcing, access and location questions",api_comments_per_1000_views,-0.1076517825286696
10,40,21260868,591,11,"Product sourcing, access and location questions",views_per_day,0.07488490825578153
10,40,21260868,591,11,"Product sourcing, access and location questions",api_comments_per_day,0.013017266123271871
10,40,21260868,591,12,Roof and attic ventilation and airflow,duration_minutes,-0.1014331747670945
10,40,21260868,591,12,Roof and attic ventilation and airflow,view_count,0.020950363907660516
10,40,21260868,591,12,Roof and attic ventilation and airflow,like_count,0.017017462384070283
10,40,21260868,591,12,Roof and attic ventilation and airflow,api_comment_count,0.010656301673031622
10,40,21260868,591,12,Roof and attic ventilation and airflow,likes_per_1000_views,-0.034237906149235726
10,40,21260868,591,12,Roof and attic ventilation and airflow,api_comments_per_1000_views,-0.03103607008724681
10,40,21260868,591,12,Roof and attic ventilation and airflow,views_per_day,0.03952841211201344
10,40,21260868,591,12,Roof and attic ventilation and airflow,api_comments_per_day,0.02600519237108615
10,40,21260868,591,13,"Wall, cavity and floor insulation",duration_minutes,-0.07981516945706987
10,40,21260868,591,13,"Wall, cavity and floor insulation",view_count,-0.01715084366696359
10,40,21260868,591,13,"Wall, cavity and floor insulation",like_count,-0.006797352336831658
10,40,21260868,591,13,"Wall, cavity and floor insulation",api_comment_count,-0.040551340124268684
10,40,21260868,591,13,"Wall, cavity and floor insulation",likes_per_1000_views,-0.045899782123119674
10,40,21260868,591,13,"Wall, cavity and floor insulation",api_comments_per_1000_views,-0.03565131071143367
10,40,21260868,591,13,"Wall, cavity and floor insulation",views_per_day,-0.006379958511854051
10,40,21260868,591,13,"Wall, cavity and floor insulation",api_comments_per_day,-0.026354686792263316
10,40,21260868,591,14,Thermostat wiring and smart heating controls,duration_minutes,0.1831288738684572
10,40,21260868,591,14,Thermostat wiring and smart heating controls,view_count,-0.08055744729501177
10,40,21260868,591,14,Thermostat wiring and smart heating controls,like_count,-0.10700689069874601
10,40,21260868,591,14,Thermostat wiring and smart heating controls,api_comment_count,-0.07507181095686859
10,40,21260868,591,14,Thermostat wiring and smart heating controls,likes_per_1000_views,-0.023070085740379134
10,40,21260868,591,14,Thermostat wiring and smart heating controls,api_comments_per_1000_views,0.05248836108185277
10,40,21260868,591,14,Thermostat wiring and smart heating controls,views_per_day,-0.1606312876109428
10,40,21260868,591,14,Thermostat wiring and smart heating controls,api_comments_per_day,-0.16248444583658728
10,40,21260868,591,15,Vapour barriers and moisture control,duration_minutes,-0.09751009444405837
10,40,21260868,591,15,Vapour barriers and moisture control,view_count,0.05586612964264848
10,40,21260868,591,15,Vapour barriers and moisture control,like_count,0.0419902979481643
10,40,21260868,591,15,Vapour barriers and moisture control,api_comment_count,-0.035727345120076325
10,40,21260868,591,15,Vapour barriers and moisture control,likes_per_1000_views,-0.07392821708680669
10,40,21260868,591,15,Vapour barriers and moisture control,api_comments_per_1000_views,-0.13207950594109652
10,40,21260868,591,15,Vapour barriers and moisture control,views_per_day,0.0548083937125257
10,40,21260868,591,15,Vapour barriers and moisture control,api_comments_per_day,-0.03217604214102038
10,40,21260868,591,16,"Prospective choices, recommendations and alternatives",duration_minutes,0.1895096492006866
10,40,21260868,591,16,"Prospective choices, recommendations and alternatives",view_count,-0.09874602656115376
10,40,21260868,591,16,"Prospective choices, recommendations and alternatives",like_count,-0.026123193388868482
10,40,21260868,591,16,"Prospective choices, recommendations and alternatives",api_comment_count,0.014780328149112554
10,40,21260868,591,16,"Prospective choices, recommendations and alternatives",likes_per_1000_views,0.14665168855013644
10,40,21260868,591,16,"Prospective choices, recommendations and alternatives",api_comments_per_1000_views,0.17564714276022775
10,40,21260868,591,16,"Prospective choices, recommendations and alternatives",views_per_day,-0.06388812396018878
10,40,21260868,591,16,"Prospective choices, recommendations and alternatives",api_comments_per_day,0.05073677602986492
10,41,21260869,591,1,Situated household retrofit experience and building context,duration_minutes,-0.056709893875525524
10,41,21260869,591,1,Situated household retrofit experience and building context,view_count,0.02838814466191219
10,41,21260869,591,1,Situated household retrofit experience and building context,like_count,0.07045461247298246
10,41,21260869,591,1,Situated household retrofit experience and building context,api_comment_count,0.06439639113099845
10,41,21260869,591,1,Situated household retrofit experience and building context,likes_per_1000_views,0.08927353442104789
10,41,21260869,591,1,Situated household retrofit experience and building context,api_comments_per_1000_views,0.054216534783083865
10,41,21260869,591,1,Situated household retrofit experience and building context,views_per_day,0.07301907215655816
10,41,21260869,591,1,Situated household retrofit experience and building context,api_comments_per_day,0.11650304266238189
10,41,21260869,591,2,Spray foam and foam insulation,duration_minutes,-0.1949237359979627
10,41,21260869,591,2,Spray foam and foam insulation,view_count,0.14443845537699987
10,41,21260869,591,2,Spray foam and foam insulation,like_count,0.12534871116950688
10,41,21260869,591,2,Spray foam and foam insulation,api_comment_count,-0.01186700177450545
10,41,21260869,591,2,Spray foam and foam insulation,likes_per_1000_views,-0.0974639448489422
10,41,21260869,591,2,Spray foam and foam insulation,api_comments_per_1000_views,-0.2498154526136557
10,41,21260869,591,2,Spray foam and foam insulation,views_per_day,0.19796629774259167
10,41,21260869,591,2,Spray foam and foam insulation,api_comments_per_day,0.04721805627052845
10,41,21260869,591,3,Clarification and specification questions,duration_minutes,-0.0966571612736277
10,41,21260869,591,3,Clarification and specification questions,view_count,0.05492842709353077
10,41,21260869,591,3,Clarification and specification questions,like_count,-0.0036522840596718725
10,41,21260869,591,3,Clarification and specification questions,api_comment_count,-0.05436338182847167
10,41,21260869,591,3,Clarification and specification questions,likes_per_1000_views,-0.12488547106691353
10,41,21260869,591,3,Clarification and specification questions,api_comments_per_1000_views,-0.16881770999253579
10,41,21260869,591,3,Clarification and specification questions,views_per_day,0.00952852103587714
10,41,21260869,591,3,Clarification and specification questions,api_comments_per_day,-0.09582729722753813
