video_id,topic_01_relative_weight,topic_02_relative_weight,topic_03_relative_weight,topic_04_relative_weight,topic_05_relative_weight,topic_06_relative_weight,topic_07_relative_weight,topic_08_relative_weight,topic_09_relative_weight,topic_10_relative_weight,topic_11_relative_weight,topic_12_relative_weight,topic_13_relative_weight,topic_14_relative_weight,topic_15_relative_weight,topic_16_relative_weight,modelled_comment_count,dominant_topic_number,secondary_topic_number,dominant_topic_label,dominant_relative_weight,secondary_relative_weight,dominance_margin,effective_topic_count,creator_type,video_type,_video_publication_date,publication_year,duration_minutes,view_count,like_count,api_comment_count,likes_per_1000_views,api_comments_per_1000_views,views_per_day,api_comments_per_day
1nv4PAqDKUo,0.1516886861189833,0.0005017686657045,0.002571248053118,0.0302565046799731,0.0,0.0,0.67608640176334,0.0,0.0477516680266043,0.0202782755189281,0.0060217311359879,0.0648437160373604,0.0,0.0,0.0,0.0,1,7,1,"Alternative methods, challenges and ""why"" questions",0.67608640176334,0.1516886861189833,0.5243977156443567,3.0288447210273826,diy_renovator_homeowner,project_walkthrough,2023-08-04 12:15:00+00:00,2023,0.5,4057,56,1,13.803302933201874,0.2464875523786048,3.742619926199262,0.0009225092250922
1qOaqofMzoA,0.1342293603937859,0.0150562131156484,0.0,0.1112186068086423,0.006923255369378,0.0,0.063066044180103,0.1888690866663596,0.2054267082081278,0.0157940161462378,0.180273758983227,0.0,0.0151195511272718,0.0002234632176134,0.0,0.0637999357836045,4,9,8,Performance checking and troubleshooting,0.2054267082081278,0.1888690866663596,0.0165576215417681,7.697032473001506,installer_tradesperson,how_to_installation_demo,2024-09-22 21:11:01+00:00,2024,0.2666666666666666,62337,338,9,5.422140943580859,0.1443765340006737,93.17937219730942,0.0134529147982062
1qe5faxJ5UQ,0.0600782561113629,0.001253514531245,0.0051190099772928,0.1180611553474949,0.0422654002463656,0.122394627788579,0.0233879496822806,0.0206516985509018,0.2495383773639082,0.0047150467973165,0.1529766665744187,0.0006654008261488,4.507007704215557e-05,0.1456684915342105,0.0071214770255057,0.0460578575659261,9,9,11,Performance checking and troubleshooting,0.2495383773639082,0.1529766665744187,0.0965617107894895,8.474922648105546,training_educational,how_to_installation_demo,2024-09-29 18:45:00+00:00,2024,3.0166666666666666,39084,190,34,4.86132432709037,0.8699211953740662,59.0392749244713,0.0513595166163142
1rNnFXYBj6U,0.0912836401882361,0.1266919419898264,0.0712328370593355,0.0366146698939969,0.008046144533473,0.0294359849377141,0.0176742046844611,0.0084800143860167,0.0235781026821733,0.0103970334716378,0.0147128914625662,0.0484980661867056,0.2292378966787798,0.0103579172430904,0.2146408835999601,0.0591177710020261,68,13,15,"Wall, cavity and floor insulation",0.2292378966787798,0.2146408835999601,0.0145970130788197,9.689623279197765,builder_contractor,problem_warning_mistakes,2022-11-28 23:00:01+00:00,2022,4.566666666666666,123080,1020,179,8.287292817679557,1.4543386415339616,92.33308327081772,0.1342835708927232
1rhmEAggMqU,0.0589480414025226,0.0207612843706002,0.0,0.0,0.0,0.0,0.1243868096412628,0.0,0.1245810842542889,0.0450771395617017,0.0,0.0950776630327733,0.0394430968689961,0.0,0.0321956243114617,0.4595292565563923,2,16,9,"Prospective choices, recommendations and alternatives",0.4595292565563923,0.1245810842542889,0.3349481723021034,5.612268303484352,diy_renovator_homeowner,how_to_installation_demo,2025-08-18 23:21:41+00:00,2025,0.5333333333333333,12845,124,6,9.653561697158429,0.4671078240560529,37.89085545722714,0.0176991150442477
1sPJC71hwQ4,0.0491314572942731,0.0020068620025338,0.0495385023302645,0.0074285714960412,0.0684511494953437,0.0675316303123485,0.0306420657437346,0.1039213119502431,0.0632970164779584,0.0362100736422903,0.0356614223143062,0.0243611820185461,0.0134615113471162,0.4001322142642085,0.0021766150047948,0.0460484143059962,19,14,8,Thermostat wiring and smart heating controls,0.4001322142642085,0.1039213119502431,0.2962109023139653,8.476221922886952,builder_contractor,how_to_installation_demo,2025-01-28 23:14:07+00:00,2025,7.266666666666667,24540,577,78,23.512632436837816,3.178484107579462,45.36044362292052,0.144177449168207
1wNLJ9ojP1g,0.2443115622513426,0.0,0.0302370090611906,0.0041486044488934,0.0855630690285815,0.207128830300589,0.0,0.1010959839950598,0.0,0.0,0.0,0.0,0.0,0.3194470078041994,0.0,0.0080679331101434,1,14,1,Thermostat wiring and smart heating controls,0.3194470078041994,0.2443115622513426,0.0751354455528568,5.178043166244226,installer_tradesperson,practical_advice_explainer,2024-10-13 16:24:23+00:00,2024,1.1166666666666667,2326,4,1,1.7196904557179709,0.4299226139294927,3.5895061728395063,0.0015432098765432
2-nc6E1Kvks,0.1019820009246405,0.0233800061972108,0.0406173432392181,0.0755389230629174,0.0254320562406782,0.1724768852907116,0.0894801941073229,0.0291229907773957,0.0583171932259157,0.0609164307630056,0.0325730359682227,0.0373384291980731,0.1003858949972022,0.0307900036013445,0.0263850069524534,0.0952636054536869,62,6,1,"Praise, gratitude and social endorsement",0.1724768852907116,0.1019820009246405,0.0704948843660711,13.325096085011516,diy_renovator_homeowner,how_to_installation_demo,2024-06-29 14:00:01+00:00,2024,18.933333333333334,243898,4234,195,17.359715946830235,0.7995145511648312,323.47214854111405,0.2586206896551724
2A7Gl2APM6o,0.0470635105675808,0.0095442797853307,0.0318678762032703,0.0442211645824047,0.0061888880718148,0.1009894544847173,0.0474101685842176,0.0223417784105278,0.0732568982998577,0.02160109360575,0.0246027078929345,0.2041196434432079,0.2284123674675214,0.0169871952348641,0.0402124190706017,0.081180554295398,63,13,12,"Wall, cavity and floor insulation",0.2284123674675214,0.2041196434432079,0.0242927240243135,10.568290293271826,installer_tradesperson,how_to_installation_demo,2022-12-02 19:00:12+00:00,2022,3.716666666666667,128900,1373,292,10.65166795965865,2.2653219550038792,96.99021820917984,0.2197140707298721
2Apa2WcG9z0,0.0992563517795122,0.0024340643438505,0.0477294951372802,0.0491007196983548,0.028049124708154,0.0942929959503151,0.0426210512281314,0.3655466618437685,0.0370340990762707,0.0487038423461555,0.0257388890279029,0.0450270472825506,0.0099750308188504,0.0193919936688226,0.0074799684052345,0.0776186646848453,174,8,1,"Solar PV, batteries and power systems",0.3655466618437685,0.0992563517795122,0.2662903100642562,9.23369894544607,diy_renovator_homeowner,how_to_installation_demo,2022-07-15 10:48:40+00:00,2022,23.95,572641,7114,650,12.423141200158565,1.13509161935663,389.81688223281145,0.4424778761061947
2HLLKCUUqxY,0.1019914316349684,0.0280249987247881,0.0,0.0010641202227634,0.0,0.0232215752543622,0.0,0.0,0.0,0.0385879182468894,0.0,0.19671193744815,0.3250098884009573,0.0,0.2136222425236154,0.0717658875435052,1,13,15,"Wall, cavity and floor insulation",0.3250098884009573,0.2136222425236154,0.1113876458773419,5.7961617687327776,builder_contractor,how_to_installation_demo,2025-01-12 12:00:02+00:00,2025,0.85,23581,140,6,5.936983164412027,0.2544421356176582,42.33572710951526,0.0107719928186714
2IwMSNOk6hg,0.0777549795520425,0.0,0.2956152362722242,0.0,0.026142740717105,0.0,0.0,0.0,0.0,0.0,0.0,0.3755433361296879,0.2192285429872648,0.0057151643416754,0.0,0.0,1,12,3,Roof and attic ventilation and airflow,0.3755433361296879,0.2956152362722242,0.0799280998574637,3.991481319187239,diy_renovator_homeowner,how_to_installation_demo,2020-06-05 06:53:40+00:00,2020,0.3166666666666666,34714,57,7,1.6419888229532753,0.2016477501872443,15.504242965609649,0.0031263957123715
2LDGcVGH0RY,0.0767506336324206,0.1508448157123899,0.0427340402563892,0.026640474198951,0.0068783625935383,0.0296891055021974,0.0212499236519752,0.0429642200676032,0.0281921448021572,0.0006989219567658,0.0186023843605054,0.2553625996655808,0.1218173674440471,0.0075709535169422,0.1145625801814958,0.0554414724570401,25,12,2,Roof and attic ventilation and airflow,0.2553625996655808,0.1508448157123899,0.1045177839531909,9.97217702857066,training_educational,practical_advice_explainer,2024-06-29 15:30:01+00:00,2024,5.6,160757,1279,49,7.956107665607096,0.304807877728497,213.2055702917772,0.0649867374005305
2TWEFWY5Uvg,0.4224582221189746,0.0,0.0016606765350202,0.0,0.2229516326820912,0.0128253158491184,4.4055028299355214e-05,0.0,0.1531378492882185,0.0451743713500733,0.0,0.0464308961939115,0.0149982728824863,0.0,0.0,0.0803187080718062,1,1,5,Situated household retrofit experience and building context,0.4224582221189746,0.2229516326820912,0.1995065894368834,4.957484311650199,installer_tradesperson,problem_warning_mistakes,2025-06-09 07:30:03+00:00,2025,4.3,2073,8,6,3.859141341051616,2.894356005788712,5.068459657701712,0.0146699266503667
2WaI7q8tin4,0.012855719386583,0.0,0.2413598615895703,0.0422665438479774,0.0212927295712388,0.0008920565194852,0.0090335491504521,0.0053498132118657,0.0130396591667331,0.0617243575059763,0.170119537007148,0.0476772435065001,0.2014598597077764,0.0,0.1725360946919559,0.0003929751367371,5,3,13,Clarification and specification questions,0.2413598615895703,0.2014598597077764,0.0399000018817939,7.355528679823325,builder_contractor,how_to_installation_demo,2024-09-09 18:15:02+00:00,2024,0.2,67559,256,12,3.7892804807649614,0.1776225225358575,99.0601173020528,0.0175953079178885
2_NUFxr5dI0,0.054781025496956,0.0,0.0014310802012312,0.0205541705417341,0.0056818388504338,0.3881474895739188,0.0296414116591803,0.3668527712382169,0.0432362303945222,0.0163014406354851,0.0,0.0647590270001397,0.0,0.0039150006633728,0.0,0.0046985137448085,2,6,8,"Praise, gratitude and social endorsement",0.3881474895739188,0.3668527712382169,0.0212947183357018,4.684501881174826,installer_tradesperson,how_to_installation_demo,2024-04-01 17:01:04+00:00,2024,0.6,15217,151,14,9.92311230860222,0.9200236577511992,18.051008303677342,0.0166073546856465
2bZET18Gy4A,0.0,0.0171003725656066,0.0228849543384303,0.0314545068589059,0.0141982520457236,0.0270578301140036,0.0069208642951795,0.1000522423557761,0.0,0.3724735520367294,0.2995020589303186,0.0,0.0113350638107156,0.0212394377288867,0.0588030731654074,0.0169777917543162,1,10,11,"Implementation follow-up, outcomes and retrospective questions",0.3724735520367294,0.2995020589303186,0.0729714931064107,5.959616280980597,diy_renovator_homeowner,how_to_installation_demo,2025-02-11 10:09:24+00:00,2025,1.0666666666666669,2007,12,1,5.9790732436472345,0.4982561036372695,3.8083491461100567,0.0018975332068311
2ggG8XoX0cA,0.0649463487772445,0.0,0.0,0.0,0.0460871064778796,0.0,0.0,0.0041376679007332,0.7844076308756497,0.0,0.0042949932905367,0.0148838049460176,0.0357872633162269,0.0268225259409438,0.0186326584747676,0.0,1,9,1,Performance checking and troubleshooting,0.7844076308756497,0.0649463487772445,0.7194612820984051,2.4819769190135403,installer_tradesperson,problem_warning_mistakes,2019-05-15 20:38:25+00:00,2019,3.35,304,6,4,19.73684210526316,13.157894736842104,0.1157654226961157,0.0015232292460015
2hw9XA9qHjA,0.1775769187045674,0.0095960331022497,0.0595484600952066,0.0772892456332961,0.0200564849728814,0.1361307436437863,0.0779030191435283,0.0185590981177302,0.0449698977287411,0.0466579483523654,0.035111572459433,0.1428149810820108,0.0416484308231659,0.0160766694239838,0.027472504101984,0.0685879926150691,80,1,12,Situated household retrofit experience and building context,0.1775769187045674,0.1428149810820108,0.0347619376225565,12.17531525214033,diy_renovator_homeowner,practical_advice_explainer,2024-11-10 12:57:18+00:00,2024,15.183333333333334,121090,2679,226,22.124039970270047,1.866380378231068,195.30645161290323,0.364516129032258
2iLjP5z0jXo,0.248146164827695,0.0,0.0,0.5941619556110407,0.0,0.0,0.0,0.0147705636318039,0.0106126916353408,0.0,0.0170760279669848,0.0,0.0987034960663072,0.0,0.0,0.0165291002608272,2,4,1,"Implementation, cost and how-to questions",0.5941619556110407,0.248146164827695,0.3460157907833456,3.1004585042063875,builder_contractor,practical_advice_explainer,2025-05-10 15:01:16+00:00,2025,0.1666666666666666,322864,701,5,2.1711928242232026,0.0154863967490955,735.4533029612757,0.0113895216400911
2xFERnXiHTM,0.0144587261159071,0.0028176784987194,0.0384326540111451,0.0743091467890659,0.0769431882947605,0.1348632772755941,0.0828750117272226,0.0403229614729778,0.0753500623984836,0.0,0.100403206640215,0.0671570312924194,0.0130341968691791,0.2737408959221408,0.004731514257256,0.000560448434913,7,14,6,Thermostat wiring and smart heating controls,0.2737408959221408,0.1348632772755941,0.1388776186465467,9.462529593304518,installer_tradesperson,how_to_installation_demo,2023-12-04 15:15:00+00:00,2023,4.466666666666667,29482,208,15,7.055152296316396,0.508785021368971,30.646569646569645,0.0155925155925155
2ysltLzfWsk,0.1592100719048702,0.0010698434316091,0.1846459616172363,0.0960455175805159,0.0069763586591237,0.1715146637827272,0.0,0.0047661291923616,0.0229455066126238,0.0228438090693495,0.0008382507890323,0.0333029675895747,0.1352053318018337,0.0119294378290361,0.0158723656772808,0.1328337844628246,14,3,6,Clarification and specification questions,0.1846459616172363,0.1715146637827272,0.013131297834509,8.574552321385427,diy_renovator_homeowner,project_walkthrough,2022-04-17 23:13:59+00:00,2022,10.95,20047,250,41,12.470693869406894,2.0451937945827305,12.867137355584084,0.0263157894736842
35C-ZqFVAuM,0.1722461101942153,2.900445267749473e-05,0.264852598144139,0.0062012420851487,0.0,0.152187296309425,0.0608119126253944,0.2489585061370796,0.0627997090836558,0.0144883955090661,0.0005824997802593,0.003471075125448,0.0,0.0038231433463476,0.0,0.0095485072071435,6,3,8,Clarification and specification questions,0.264852598144139,0.2489585061370796,0.0158940920070593,6.137812280903511,installer_tradesperson,practical_advice_explainer,2023-06-01 14:57:02+00:00,2023,0.3333333333333333,210256,1346,46,6.401719808233771,0.2187809146944677,183.1498257839721,0.0400696864111498
35kJvNW81pU,0.1603022127891292,0.1593048809040737,0.0788130199134494,0.0348597373009325,0.0109710806142581,0.0424712397908909,0.0393921885840915,0.017405764898861,0.0377080537428654,0.0502517419449303,0.0186636284050902,0.0561406816836724,0.1343756410333444,0.0134136410370926,0.0747649105734533,0.0711615767838645,234,1,2,Situated household retrofit experience and building context,0.1603022127891292,0.1593048809040737,0.0009973318850554,12.234957070972923,builder_contractor,how_to_installation_demo,2024-09-14 12:24:59+00:00,2024,0.6166666666666667,5712937,79927,1847,13.99052711416212,0.3233013071910298,8438.607090103398,2.7282127031019203
3G3ZVCgngvY,0.0652877026382591,0.0,0.0205630708358645,0.6579753862942938,0.0089148185659409,0.0,0.0,0.1231879679082676,0.0,0.0,0.1132491856983778,0.0,0.0,0.0092311105369653,0.0,0.0015907575220308,1,4,8,"Implementation, cost and how-to questions",0.6579753862942938,0.1231879679082676,0.5347874183860262,3.107050522493531,training_educational,how_to_installation_demo,2021-02-24 09:57:56+00:00,2021,8.8,1565,14,1,8.945686900958467,0.6389776357827476,0.7924050632911392,0.000506329113924
3KU9BbN5tWk,0.0313057456901337,0.1023806654442932,0.3050901180605352,0.296556824131543,0.0046122619579247,0.0008833641143841,0.0,0.0193459365591655,0.0032000694513927,0.0035850821339961,0.0004377996875398,0.0,0.1424028656986136,0.0143492978094557,0.0690349229416629,0.0068150463193594,3,3,4,Clarification and specification questions,0.3050901180605352,0.296556824131543,0.0085332939289922,5.875118784848149,diy_renovator_homeowner,how_to_installation_demo,2023-11-18 23:00:01+00:00,2023,0.7833333333333333,6624,62,5,9.359903381642512,0.7548309178743962,6.773006134969325,0.0051124744376278
3ZUSHZuFBVk,0.1657069499593796,0.000464951129155,0.0,0.3484587334544766,0.0,0.0620997117854037,0.0427367968053737,0.0,0.210252085589889,0.0151628615807075,0.0006145781130347,0.0,0.0,0.0,0.0037888535535467,0.1507144780290332,2,4,9,"Implementation, cost and how-to questions",0.3484587334544766,0.210252085589889,0.1382066478645875,5.35682631613266,installer_tradesperson,how_to_installation_demo,2025-01-26 21:50:44+00:00,2025,0.9,17550,346,10,19.715099715099715,0.5698005698005698,32.32044198895028,0.0184162062615101
3bRxyGXEX3c,0.0921582335797676,0.0022244497111871,0.0899584135477318,0.0700508896699927,0.2310590610898641,0.0679551531777143,0.0779165071537302,0.0773426710927708,0.0594669110744351,0.0419813837873344,0.0336572766250666,0.0406449138586938,0.0125819755849947,0.0073639378499421,0.0064631252492313,0.0891750969475427,26,5,1,Heat pumps and heating systems,0.2310590610898641,0.0921582335797676,0.1389008275100964,11.460235638550778,training_educational,how_to_installation_demo,2021-05-14 22:00:00+00:00,2021,4.3,93017,1273,101,13.6856703613318,1.0858230215982023,49.05959915611815,0.0532700421940928
3hOY38uOXxE,0.0914860922401373,0.0385770587671822,0.0506137623257278,0.0191649423543189,0.0107941333868824,0.0955126964231935,0.0614221795335164,0.0669041407706409,0.0317566126352377,0.0254821799201347,0.0116570040484919,0.2025678481478016,0.0945413396326458,0.0145040296839772,0.116047277072059,0.068968703058052,45,12,15,Roof and attic ventilation and airflow,0.2025678481478016,0.116047277072059,0.0865205710757426,12.107540452595469,training_educational,practical_advice_explainer,2025-11-08 15:00:07+00:00,2025,9.283333333333331,68718,1990,93,28.95893361273611,1.3533571989871649,267.3852140077821,0.3618677042801556
3hukFwgTFI0,0.092237557247914,0.0039216440471117,0.0500797792307261,0.0418155954928679,0.0141023827462027,0.2192300022697021,0.0301627024628869,0.2939871397395866,0.0433604114235369,0.0220459437228592,0.0191354681757575,0.0122891959163453,0.0069923638525111,0.0468633095575441,0.0132438283182497,0.0905326757961974,171,8,6,"Solar PV, batteries and power systems",0.2939871397395866,0.2192300022697021,0.0747571374698845,8.893942135008992,training_educational,how_to_installation_demo,2021-12-31 01:39:57+00:00,2021,12.233333333333333,929920,23847,1323,25.644141431520996,1.422703028217481,558.5105105105105,0.7945945945945946
3q4f_O2541c,0.1853959080542555,0.0,0.001384268712443,0.0112539525741186,0.0242262909056001,0.3358769192369771,0.0,0.0555727986375773,0.0375356164588352,0.0500472248543649,0.0200771684983024,0.0077342697471703,0.0451237201669628,0.2102277860843981,0.0,0.015544076068994,5,6,14,"Praise, gratitude and social endorsement",0.3358769192369771,0.2102277860843981,0.1256491331525789,6.758441645452988,installer_tradesperson,how_to_installation_demo,2022-10-16 21:19:23+00:00,2022,2.333333333333333,172276,246,59,1.427941210615524,0.342473704985024,125.20058139534883,0.0428779069767441
3tfqdP68umQ,0.2195229129074125,0.0203593165129404,0.0332658985952364,0.0387752296165218,0.0189467264500029,0.0553920052404057,0.0331664446356451,0.0309013828101751,0.0380657216144375,0.0222849873714295,0.032251183162723,0.1459116477037527,0.1620314509665529,0.0150846726352211,0.0423109979286459,0.0917294218488969,75,1,13,Situated household retrofit experience and building context,0.2195229129074125,0.1620314509665529,0.0574914619408595,11.235699294843148,diy_renovator_homeowner,how_to_installation_demo,2023-11-22 18:00:02+00:00,2023,14.95,175158,1784,173,10.185090032998778,0.9876796949040296,179.83367556468173,0.177618069815195
3yRVaVyn_Q8,0.2048617786367096,0.0,0.0482649496409244,0.0519467551219249,0.2149646364744138,0.008991887003726,0.0175477897147731,0.0285699697870515,0.1335325839766595,0.015394113926042,0.0016229170152336,0.1428752635247903,0.0,0.0072038012872899,0.0,0.1242235538904608,4,5,1,Heat pumps and heating systems,0.2149646364744138,0.2048617786367096,0.0101028578377042,8.054488368350281,installer_tradesperson,how_to_installation_demo,2025-08-08 06:00:08+00:00,2025,3.966666666666667,3071,58,22,18.886356235753823,7.163790296320417,8.799426934097422,0.0630372492836676
