video_id,topic_01_relative_weight,topic_02_relative_weight,topic_03_relative_weight,topic_04_relative_weight,topic_05_relative_weight,topic_06_relative_weight,topic_07_relative_weight,topic_08_relative_weight,topic_09_relative_weight,topic_10_relative_weight,topic_11_relative_weight,topic_12_relative_weight,topic_13_relative_weight,topic_14_relative_weight,topic_15_relative_weight,topic_16_relative_weight,modelled_comment_count,dominant_topic_number,secondary_topic_number,dominant_topic_label,dominant_relative_weight,secondary_relative_weight,dominance_margin,effective_topic_count,creator_type,video_type,_video_publication_date,publication_year
2Apa2WcG9z0,0.09925635177951228,0.0024340643438505245,0.04772949513728021,0.04910071969835486,0.02804912470815403,0.09429299595031511,0.04262105122813149,0.3655466618437685,0.03703409907627078,0.04870384234615556,0.025738889027902934,0.04502704728255065,0.009975030818850476,0.019391993668822664,0.007479968405234542,0.07761866468484538,174,8,1,"Solar PV, batteries and power systems",0.3655466618437685,0.09925635177951228,0.2662903100642562,9.23369894544607,diy_renovator_homeowner,how_to_installation_demo,2022-07-15 10:48:40+00:00,2022
2HLLKCUUqxY,0.10199143163496847,0.028024998724788114,0.0,0.0010641202227634568,0.0,0.023221575254362224,0.0,0.0,0.0,0.03858791824688947,0.0,0.19671193744815008,0.32500988840095735,0.0,0.21362224252361545,0.07176588754350521,1,13,15,"Wall, cavity and floor insulation",0.32500988840095735,0.21362224252361545,0.1113876458773419,5.7961617687327776,builder_contractor,how_to_installation_demo,2025-01-12 12:00:02+00:00,2025
2IwMSNOk6hg,0.07775497955204251,0.0,0.2956152362722242,0.0,0.026142740717105078,0.0,0.0,0.0,0.0,0.0,0.0,0.37554333612968793,0.21922854298726485,0.0057151643416754345,0.0,0.0,1,12,3,Roof and attic ventilation and airflow,0.37554333612968793,0.2956152362722242,0.07992809985746374,3.991481319187239,diy_renovator_homeowner,how_to_installation_demo,2020-06-05 06:53:40+00:00,2020
2LDGcVGH0RY,0.07675063363242066,0.15084481571238992,0.04273404025638929,0.026640474198951006,0.006878362593538372,0.029689105502197468,0.02124992365197528,0.04296422006760328,0.02819214480215726,0.000698921956765865,0.018602384360505465,0.25536259966558084,0.12181736744404713,0.0075709535169422625,0.11456258018149583,0.0554414724570401,25,12,2,Roof and attic ventilation and airflow,0.25536259966558084,0.15084481571238992,0.10451778395319092,9.97217702857066,training_educational,practical_advice_explainer,2024-06-29 15:30:01+00:00,2024
2TWEFWY5Uvg,0.42245822211897466,0.0,0.0016606765350202384,0.0,0.22295163268209123,0.012825315849118406,4.4055028299355214e-05,0.0,0.1531378492882185,0.04517437135007334,0.0,0.04643089619391158,0.014998272882486369,0.0,0.0,0.08031870807180626,1,1,5,Situated household retrofit experience and building context,0.42245822211897466,0.22295163268209123,0.19950658943688343,4.957484311650199,installer_tradesperson,problem_warning_mistakes,2025-06-09 07:30:03+00:00,2025
2WaI7q8tin4,0.01285571938658302,0.0,0.24135986158957037,0.04226654384797743,0.02129272957123881,0.0008920565194852108,0.009033549150452184,0.005349813211865708,0.013039659166733126,0.061724357505976366,0.17011953700714808,0.04767724350650017,0.2014598597077764,0.0,0.17253609469195594,0.00039297513673710785,5,3,13,Clarification and specification questions,0.24135986158957037,0.2014598597077764,0.03990000188179396,7.355528679823325,builder_contractor,how_to_installation_demo,2024-09-09 18:15:02+00:00,2024
2_NUFxr5dI0,0.05478102549695601,0.0,0.0014310802012312421,0.02055417054173413,0.0056818388504338325,0.3881474895739188,0.029641411659180387,0.36685277123821697,0.04323623039452227,0.01630144063548512,0.0,0.06475902700013977,0.0,0.003915000663372812,0.0,0.004698513744808598,2,6,8,"Praise, gratitude and social endorsement",0.3881474895739188,0.36685277123821697,0.021294718335701845,4.684501881174826,installer_tradesperson,how_to_installation_demo,2024-04-01 17:01:04+00:00,2024
2bZET18Gy4A,0.0,0.017100372565606602,0.022884954338430383,0.03145450685890592,0.014198252045723642,0.02705783011400364,0.0069208642951795905,0.10005224235577613,0.0,0.3724735520367294,0.29950205893031867,0.0,0.011335063810715692,0.021239437728886736,0.05880307316540742,0.01697779175431627,1,10,11,"Implementation follow-up, outcomes and retrospective questions",0.3724735520367294,0.29950205893031867,0.07297149310641071,5.959616280980597,diy_renovator_homeowner,how_to_installation_demo,2025-02-11 10:09:24+00:00,2025
2ggG8XoX0cA,0.06494634877724459,0.0,0.0,0.0,0.04608710647787961,0.0,0.0,0.004137667900733248,0.7844076308756497,0.0,0.004294993290536767,0.014883804946017647,0.03578726331622695,0.02682252594094381,0.018632658474767673,0.0,1,9,1,Performance checking and troubleshooting,0.7844076308756497,0.06494634877724459,0.7194612820984051,2.4819769190135403,installer_tradesperson,problem_warning_mistakes,2019-05-15 20:38:25+00:00,2019
2hw9XA9qHjA,0.1775769187045674,0.009596033102249761,0.059548460095206666,0.07728924563329616,0.02005648497288146,0.13613074364378636,0.07790301914352835,0.018559098117730283,0.04496989772874115,0.046657948352365496,0.035111572459433076,0.14281498108201085,0.04164843082316594,0.01607666942398384,0.027472504101984048,0.06858799261506916,80,1,12,Situated household retrofit experience and building context,0.1775769187045674,0.14281498108201085,0.034761937622556555,12.17531525214033,diy_renovator_homeowner,practical_advice_explainer,2024-11-10 12:57:18+00:00,2024
2iLjP5z0jXo,0.24814616482769505,0.0,0.0,0.5941619556110407,0.0,0.0,0.0,0.014770563631803946,0.010612691635340848,0.0,0.017076027966984854,0.0,0.09870349606630727,0.0,0.0,0.016529100260827285,2,4,1,"Implementation, cost and how-to questions",0.5941619556110407,0.24814616482769505,0.34601579078334566,3.1004585042063875,builder_contractor,practical_advice_explainer,2025-05-10 15:01:16+00:00,2025
2xFERnXiHTM,0.014458726115907114,0.002817678498719458,0.038432654011145116,0.0743091467890659,0.07694318829476057,0.13486327727559413,0.08287501172722263,0.04032296147297781,0.07535006239848367,0.0,0.10040320664021504,0.06715703129241944,0.013034196869179152,0.27374089592214085,0.00473151425725604,0.0005604484349130634,7,14,6,Thermostat wiring and smart heating controls,0.27374089592214085,0.13486327727559413,0.1388776186465467,9.462529593304518,installer_tradesperson,how_to_installation_demo,2023-12-04 15:15:00+00:00,2023
2ysltLzfWsk,0.1592100719048702,0.0010698434316091464,0.1846459616172363,0.09604551758051594,0.006976358659123715,0.17151466378272723,0.0,0.004766129192361621,0.0229455066126238,0.02284380906934957,0.0008382507890323415,0.03330296758957472,0.13520533180183375,0.011929437829036186,0.01587236567728086,0.13283378446282462,14,3,6,Clarification and specification questions,0.1846459616172363,0.17151466378272723,0.01313129783450906,8.574552321385427,diy_renovator_homeowner,project_walkthrough,2022-04-17 23:13:59+00:00,2022
35C-ZqFVAuM,0.1722461101942153,2.900445267749473e-05,0.264852598144139,0.006201242085148752,0.0,0.15218729630942504,0.06081191262539442,0.2489585061370796,0.0627997090836558,0.014488395509066117,0.0005824997802593565,0.003471075125448016,0.0,0.0038231433463476344,0.0,0.009548507207143534,6,3,8,Clarification and specification questions,0.264852598144139,0.2489585061370796,0.01589409200705938,6.137812280903511,installer_tradesperson,practical_advice_explainer,2023-06-01 14:57:02+00:00,2023
35kJvNW81pU,0.1603022127891292,0.15930488090407374,0.07881301991344944,0.03485973730093253,0.010971080614258189,0.042471239790890944,0.039392188584091534,0.017405764898861066,0.0377080537428654,0.05025174194493032,0.018663628405090248,0.056140681683672415,0.13437564103334446,0.013413641037092638,0.07476491057345333,0.0711615767838645,234,1,2,Situated household retrofit experience and building context,0.1603022127891292,0.15930488090407374,0.0009973318850554636,12.234957070972925,builder_contractor,how_to_installation_demo,2024-09-14 12:24:59+00:00,2024
3G3ZVCgngvY,0.06528770263825913,0.0,0.020563070835864596,0.6579753862942938,0.008914818565940976,0.0,0.0,0.12318796790826761,0.0,0.0,0.11324918569837783,0.0,0.0,0.00923111053696532,0.0,0.0015907575220308085,1,4,8,"Implementation, cost and how-to questions",0.6579753862942938,0.12318796790826761,0.5347874183860262,3.107050522493531,training_educational,how_to_installation_demo,2021-02-24 09:57:56+00:00,2021
3KU9BbN5tWk,0.03130574569013372,0.1023806654442932,0.3050901180605352,0.296556824131543,0.004612261957924776,0.0008833641143841223,0.0,0.019345936559165566,0.0032000694513927377,0.003585082133996123,0.00043779968753985627,0.0,0.14240286569861363,0.014349297809455791,0.06903492294166291,0.006815046319359462,3,3,4,Clarification and specification questions,0.3050901180605352,0.296556824131543,0.008533293928992214,5.875118784848149,diy_renovator_homeowner,how_to_installation_demo,2023-11-18 23:00:01+00:00,2023
3ZUSHZuFBVk,0.16570694995937968,0.000464951129155022,0.0,0.3484587334544766,0.0,0.06209971178540372,0.042736796805373706,0.0,0.21025208558988903,0.015162861580707527,0.0006145781130347595,0.0,0.0,0.0,0.0037888535535467076,0.1507144780290332,2,4,9,"Implementation, cost and how-to questions",0.3484587334544766,0.21025208558988903,0.13820664786458756,5.3568263161326595,installer_tradesperson,how_to_installation_demo,2025-01-26 21:50:44+00:00,2025
3bRxyGXEX3c,0.09215823357976764,0.002224449711187136,0.08995841354773183,0.07005088966999279,0.23105906108986413,0.06795515317771433,0.07791650715373023,0.0773426710927708,0.059466911074435184,0.04198138378733441,0.03365727662506665,0.04064491385869384,0.012581975584994725,0.007363937849942172,0.006463125249231362,0.08917509694754272,26,5,1,Heat pumps and heating systems,0.23105906108986413,0.09215823357976764,0.13890082751009647,11.460235638550778,training_educational,how_to_installation_demo,2021-05-14 22:00:00+00:00,2021
3hOY38uOXxE,0.09148609224013732,0.03857705876718227,0.05061376232572783,0.019164942354318978,0.010794133386882418,0.09551269642319354,0.061422179533516474,0.06690414077064094,0.03175661263523776,0.025482179920134785,0.01165700404849194,0.20256784814780163,0.09454133963264584,0.014504029683977255,0.116047277072059,0.06896870305805203,45,12,15,Roof and attic ventilation and airflow,0.20256784814780163,0.116047277072059,0.08652057107574262,12.107540452595467,training_educational,practical_advice_explainer,2025-11-08 15:00:07+00:00,2025
3hukFwgTFI0,0.09223755724791403,0.003921644047111717,0.050079779230726165,0.04181559549286798,0.014102382746202756,0.2192300022697021,0.03016270246288695,0.2939871397395866,0.043360411423536985,0.022045943722859288,0.019135468175757554,0.012289195916345327,0.006992363852511169,0.04686330955754417,0.013243828318249794,0.09053267579619742,171,8,6,"Solar PV, batteries and power systems",0.2939871397395866,0.2192300022697021,0.07475713746988452,8.893942135008992,training_educational,how_to_installation_demo,2021-12-31 01:39:57+00:00,2021
3q4f_O2541c,0.18539590805425551,0.0,0.001384268712443007,0.011253952574118691,0.024226290905600155,0.33587691923697716,0.0,0.05557279863757736,0.03753561645883523,0.05004722485436495,0.020077168498302468,0.007734269747170325,0.0451237201669628,0.21022778608439818,0.0,0.015544076068994045,5,6,14,"Praise, gratitude and social endorsement",0.33587691923697716,0.21022778608439818,0.12564913315257897,6.758441645452988,installer_tradesperson,how_to_installation_demo,2022-10-16 21:19:23+00:00,2022
3tfqdP68umQ,0.21952291290741252,0.0203593165129404,0.033265898595236425,0.03877522961652182,0.01894672645000292,0.055392005240405724,0.033166444635645116,0.03090138281017513,0.038065721614437574,0.02228498737142956,0.03225118316272306,0.14591164770375276,0.16203145096655294,0.015084672635221124,0.042310997928645996,0.09172942184889694,75,1,13,Situated household retrofit experience and building context,0.21952291290741252,0.16203145096655294,0.05749146194085958,11.235699294843148,diy_renovator_homeowner,how_to_installation_demo,2023-11-22 18:00:02+00:00,2023
3yRVaVyn_Q8,0.2048617786367096,0.0,0.048264949640924475,0.05194675512192498,0.21496463647441388,0.008991887003726032,0.017547789714773145,0.028569969787051508,0.13353258397665957,0.015394113926042013,0.001622917015233652,0.14287526352479035,0.0,0.007203801287289992,0.0,0.12422355389046086,4,5,1,Heat pumps and heating systems,0.21496463647441388,0.2048617786367096,0.010102857837704288,8.054488368350281,installer_tradesperson,how_to_installation_demo,2025-08-08 06:00:08+00:00,2025
3zUMOblSJ60,0.2864927844357869,0.007631328678048185,0.03339707346877456,0.023630397163109308,0.06555789828184266,0.034379156825362,0.04442435016318276,0.03097942791937563,0.05550342397866431,0.020495357686540427,0.0212178068166378,0.2565110344995867,0.04464466353263533,0.009200420642021126,0.023409611386542902,0.042525264521889365,314,1,12,Situated household retrofit experience and building context,0.2864927844357869,0.2565110344995867,0.02998174993620023,9.141793887728921,training_educational,how_to_installation_demo,2025-04-23 10:56:13+00:00,2025
4-6KqpUoM3g,0.21861524480742048,0.036508310270440096,0.08550460948960421,0.05854482592623899,0.030140141312779808,0.04711804320154341,0.0748054483478491,0.03791290577763503,0.08359070598617518,0.04625710625097211,0.04945570368249457,0.04197544734888737,0.05121764949968294,0.027751252688910114,0.03613415326581349,0.07446845214355313,68,1,3,Situated household retrofit experience and building context,0.21861524480742048,0.08550460948960421,0.13311063531781625,13.379042358962696,installer_tradesperson,how_to_installation_demo,2022-08-28 01:00:00+00:00,2022
424kGp_6_JQ,0.23845267903991024,0.0,0.0,0.0,0.0,0.1761437715526067,0.0,0.0,0.030665924870111955,0.0,0.001376717869571009,0.023592471940961084,0.458179314493919,0.0,0.012527839577739898,0.05906128065518025,2,13,1,"Wall, cavity and floor insulation",0.458179314493919,0.23845267903991024,0.21972663545400878,4.185407458133936,builder_contractor,how_to_installation_demo,2019-07-15 05:00:01+00:00,2019
46-e73YYEpM,0.19675056910731079,0.02155624061171085,0.15734309720637485,0.09878854266704432,0.01315103758185686,0.054488885356738175,0.033590898099563164,0.019207822062964362,0.12844856607905505,0.034390311617760766,0.10404423779458392,0.06098536972886885,0.013915840865432284,0.02243392730883226,0.010061308184690455,0.030843345727213048,26,1,3,Situated household retrofit experience and building context,0.19675056910731079,0.15734309720637485,0.039407471900935936,11.149975442485736,builder_contractor,problem_warning_mistakes,2024-09-16 22:13:10+00:00,2024
4C_lAlZkERw,0.44766816437076185,0.031324306082851215,0.40451162762548887,0.0,0.001726110713078566,0.008624521290619282,0.010825723504381785,0.012921076051253895,0.0,0.0,0.014441197733602768,0.026411765194391066,0.0007018217219791903,0.0,0.04084368571159148,0.0,2,1,3,Situated household retrofit experience and building context,0.44766816437076185,0.40451162762548887,0.04315653674527298,3.61266718379729,diy_renovator_homeowner,practical_advice_explainer,2023-10-12 19:38:09+00:00,2023
4Fi08aRWUNE,0.061901728001061466,0.0026489302360773693,0.012129162826550714,0.08963933591958634,0.07927384554051976,0.14471400002472506,0.05054480757624242,0.022047197300689044,0.12227318859566129,0.005497227779587168,0.0015173689733129652,0.006358928338684847,0.0049829011441994055,0.31972814467204136,0.010843098027171778,0.06590013504388902,13,14,6,Thermostat wiring and smart heating controls,0.31972814467204136,0.14471400002472506,0.1750141446473163,8.33251617026162,installer_tradesperson,how_to_installation_demo,2019-11-21 13:37:49+00:00,2019
4GLhIK9tm4c,0.01865291350235377,0.0028951949666354373,0.23192457051198284,0.0,0.258611816827971,0.006799343693595269,0.12610601799585336,0.0,0.0,0.0,0.0015542150553300332,0.006215156824460021,0.0,0.0,0.007442414921053645,0.3397983557007647,2,16,5,"Prospective choices, recommendations and alternatives",0.3397983557007647,0.258611816827971,0.0811865388727937,4.571319721587018,training_educational,how_to_installation_demo,2023-05-16 17:58:34+00:00,2023
4ODG2eI7Eeo,0.13138867234833682,0.0,0.5789207129780115,0.02975011808603514,0.0,0.16969896017372682,0.0233494146181655,0.0,0.05125646187123253,0.005691742422450424,0.0019784922979151926,0.0,0.0,0.0,0.0,0.007965425204126032,1,3,6,Clarification and specification questions,0.5789207129780115,0.16969896017372682,0.4092217528042847,3.70211406516512,diy_renovator_homeowner,project_walkthrough,2020-03-28 13:46:12+00:00,2020
4QDwJ-ZJQPM,0.12171962440791322,0.006552990621927232,0.09003455753164501,0.006052922725419009,0.20636225253648824,0.06205023394523841,0.08083498722034614,0.05937846321284015,0.049827882591459025,0.03231332921901411,0.02486398898256238,0.01786915724446461,0.0028515977324345084,0.07169825435032634,0.013246106251702416,0.15434365142621922,20,5,16,Heat pumps and heating systems,0.20636225253648824,0.15434365142621922,0.052018601110269014,10.822042113455218,installer_tradesperson,how_to_installation_demo,2026-01-11 18:33:08+00:00,2026
4rT7viDgAZk,0.2890153761668995,0.008704591579984154,0.004827586484366416,0.12195111912955577,0.05761544807103453,0.06987415437960237,0.0637714954726265,0.03830306595320216,0.03188877104193173,0.011480853192720422,0.07589223865021617,0.1262050752311965,0.014793429674015035,0.0,0.032914669279866214,0.0527621256927825,6,1,12,Situated household retrofit experience and building context,0.2890153761668995,0.1262050752311965,0.16281030093570298,9.788746517647741,diy_renovator_homeowner,how_to_installation_demo,2023-02-17 19:00:02+00:00,2023
5-dPwCFkWE8,0.19837936427402922,0.0035886935535552485,0.041620123687751906,0.047932000573308875,0.03627337588578257,0.18887047418242733,0.07366781032800084,0.06948938843954962,0.021839783746412832,0.13604428470554655,0.006477466824794806,0.06040167630493374,0.0005302989655414707,0.0567437760507444,0.00398510477708935,0.05415637770053127,12,1,6,Situated household retrofit experience and building context,0.19837936427402922,0.18887047418242733,0.009508890091601885,10.333335774116096,installer_tradesperson,how_to_installation_demo,2020-10-08 18:54:00+00:00,2020
5D9TBj3_Cf4,0.18483378907129847,0.0030198138432762558,0.031016188814907267,0.04243109672683329,0.09855634013552601,0.09816236311885408,0.04256221643289008,0.08329106437448433,0.11163474623965092,0.028264479143907444,0.023904435346586636,0.010405314038686454,0.005142969081049511,0.1546077126278496,0.009623291610972758,0.0725441793932269,72,1,14,Situated household retrofit experience and building context,0.18483378907129847,0.1546077126278496,0.03022607644344888,11.04556351807615,installer_tradesperson,practical_advice_explainer,2022-04-10 10:44:12+00:00,2022
