comment_id,video_id,inclusive_topic_number,raw_sensitivity_topic_number,mapped_sensitivity_topic_number,same_dominant_topic_after_mapping
UgxepjVDvi-uTqdb13p4AaABAg,BXPR0NUn5fA,13,12,13,True
Ugxeq-YfRhi-dxfTIOJ4AaABAg,HkHozg0ckWY,5,5,1,False
Ugxeq2M_0LYeRcY-LUR4AaABAg,uLPNrGdu0W0,1,5,1,True
UgxeqQj3z-0hvWxL_7R4AaABAg,3zUMOblSJ60,12,7,5,False
UgxerN3Di2-E-TdO9NN4AaABAg,KIbJ6CBhWoI,6,16,6,True
UgxeropN4Ym3P5lsLMB4AaABAg,2-nc6E1Kvks,6,5,1,False
UgxerpT7V8zrUOtfdxJ4AaABAg,iDMZz4HIURw,1,5,1,True
UgxesMkFpUi8GMjRSyx4AaABAg,FXXgjvOJcYI,15,14,15,True
UgxesPpM0ves2n57_Vx4AaABAg,AN4_mkEfDPE,4,4,4,True
UgxesinvvAsLU3aDBOJ4AaABAg,ahFDXqc1wpo,8,15,8,True
UgxeslFTIBvgmwcc5DJ4AaABAg,jUehMdNfGrY,8,15,8,True
Ugxet79J_YB5Kaswg9x4AaABAg,yuxWDCRwIuc,6,5,1,False
Ugxeu-4e4-WqOYHiyoN4AaABAg,LL6YhT_HkIY,16,1,16,True
UgxeuJClRNXXLkIWhFV4AaABAg,KwevE9ru8PE,5,7,5,True
UgxeukPMaN0SUxKVdVF4AaABAg,ZLKPLqBI6Ow,4,4,4,True
UgxeumweZ7o8Tqm6WqZ4AaABAg,7IXJnc4nWCg,16,15,8,False
UgxeutmQ6ypmvX9Gbdx4AaABAg,PHeTx5sGL3A,16,11,12,False
Ugxev20PS69eVELtMoZ4AaABAg,EY77sPyVM2c,3,3,3,True
UgxevEh8J-n2zhj_TxR4AaABAg,T9_KR_n9OOA,10,9,10,True
UgxevobihInEV2kQtOd4AaABAg,aO9G5lZm95Y,3,3,3,True
Ugxevu1AZhq98OzqQSB4AaABAg,zSxyUFLwFbc,12,5,1,False
Ugxew3evSt8ghWeGdzh4AaABAg,yV2Jv3fPq9k,15,14,15,True
Ugxewqnu_QEnhMVZd2F4AaABAg,bPe_b87qVUY,6,4,4,False
UgxexCYD7RMZ8iyq6FV4AaABAg,qxtbHYf0OT0,3,3,3,True
UgxexE90aWG1jsyl2gJ4AaABAg,WBrL9153zJQ,8,15,8,True
UgxexVu3h6CJUiHvslB4AaABAg,YrelmD9xS3c,4,4,4,True
UgxeyYOFHVcRc-GwYUF4AaABAg,5dCCntGj1wM,6,5,1,False
Ugxeyr_NeajgaPqjXR54AaABAg,M5tyd3ayt80,7,6,7,True
UgxezEEKUuwRtzsVZJt4AaABAg,dkDNu05ta6k,6,7,5,False
UgxezrDyPRSgWYFP3p54AaABAg,jKiXJOX4ol8,16,4,4,False
Ugxf-DAlaokgTTJZyyx4AaABAg,YmotMzEVbRY,8,15,8,True
Ugxf09jFNxOw_P4EzCZ4AaABAg,qyZm66j8QU4,11,10,11,True
Ugxf0bhdbv827zZ-Rdd4AaABAg,Tz0W9xCBxS0,5,7,5,True
Ugxf25ZFk9239gqRgGd4AaABAg,5ftY0QMe2qY,8,15,8,True
Ugxf2H2x2D81CzlW2rR4AaABAg,HW4iyMnblZ8,8,15,8,True
Ugxf2sbYZKdK3ddacLh4AaABAg,W22X0sR-YUw,15,14,15,True
Ugxf3W5bUrnzsZH1QRV4AaABAg,dhpn6yOOOfI,4,4,4,True
Ugxf4K7bZj3vnjGjMCl4AaABAg,xc_BbbMi1cg,12,11,12,True
Ugxf5rVmg4WvjuE9TgV4AaABAg,3zUMOblSJ60,12,7,5,False
Ugxf68vnj2dRipjFHyp4AaABAg,2Apa2WcG9z0,12,11,12,True
Ugxf6HomMD2591VA9Uh4AaABAg,C8nGKicz_ew,13,12,13,True
Ugxf6HxVHEy0mCp_aJx4AaABAg,SkF1U4vrlhU,1,16,6,False
Ugxf6NUDDE4niJzRhRB4AaABAg,rRqV8BHE8lY,9,8,9,True
Ugxf6duoASI8ffHXv5h4AaABAg,BcsBr4cqEAU,14,13,14,True
Ugxf79-CRjvQcPp59hp4AaABAg,1nQ7k_X2aXA,14,13,14,True
Ugxf7goMPx2A-C2aGOd4AaABAg,1N_ZsLrfUJM,8,15,8,True
Ugxf7sfHJPqboILEWLF4AaABAg,GhAKMAcmJFg,5,7,5,True
Ugxf87DM6-t8e8IAEfJ4AaABAg,0oDLwBZurp8,13,12,13,True
Ugxf8ZmkuTlNmoAmT2x4AaABAg,Smyw6phvDHs,10,9,10,True
Ugxf9SVSxqECfqZD70l4AaABAg,46-e73YYEpM,1,16,6,False
Ugxf9XK_sn9pjwG8iMV4AaABAg,H51FYrDR5xs,1,5,1,True
Ugxf9c7gD-FhDMq2y154AaABAg,1N_ZsLrfUJM,1,15,8,False
UgxfA54AKmaTuY3JwF14AaABAg,dIPM5yk2u38,13,12,13,True
UgxfAbQno4mThQVEJjx4AaABAg,8bYasF6h1VM,6,1,16,False
UgxfBZosQ0VKRhAnT4J4AaABAg,zmYtFOSPx2o,13,12,13,True
UgxfBnFIvI9eumT_QYd4AaABAg,HeH1B1mmD48,2,2,2,True
UgxfCYo7cF7rzpVp7d14AaABAg,WWcBwHfNk-Y,15,14,15,True
UgxfCfCxjqIRlA2Hhop4AaABAg,hkO-YNve2uE,14,5,1,False
UgxfDOEUmHJ2ODAmmBF4AaABAg,ATk1fx_N_qc,5,1,16,False
UgxfDWpLjNsk1AQYD9x4AaABAg,tNE5GEePXuk,5,5,1,False
UgxfDzi03NyIRrWlkWZ4AaABAg,qyZm66j8QU4,8,15,8,True
UgxfEUkHO2kYi2WIonJ4AaABAg,_d5-OzlOah0,6,5,1,False
UgxfEntEQXZ2UzLUnEB4AaABAg,tUWJTF9nyaQ,2,2,2,True
UgxfEw9bNxM5eECTkAl4AaABAg,qmWRN3Ob1Po,8,15,8,True
UgxfFQObm8oJo-9X1f94AaABAg,JqJODEOtoK0,8,15,8,True
UgxfFToTFk0GeB-gRF94AaABAg,5ScJj0YlUAM,2,2,2,True
UgxfFjRu7r_njYziH-N4AaABAg,H51FYrDR5xs,16,3,3,False
UgxfGMMF-Sn5qPLxagF4AaABAg,mBTIbZcWRLs,6,8,9,False
UgxfGXLCN8y4WG_yrkJ4AaABAg,hi5acwuP6FQ,12,11,12,True
UgxfGl6qfrMlEEVILbx4AaABAg,aDEs0X52xZw,14,13,14,True
UgxfHR7IHRbvweftkUR4AaABAg,y3g4Vpec1_M,1,5,1,True
UgxfHaDa3ZELWnXsuDJ4AaABAg,9fcsgrrHSQ8,9,5,1,False
UgxfHmUegHIWWQEIvbZ4AaABAg,qyZm66j8QU4,5,7,5,True
UgxfI9UpI7CPbH0Sgk14AaABAg,5ScJj0YlUAM,13,12,13,True
UgxfIeIvlCjYGEQ5HcJ4AaABAg,tNE5GEePXuk,1,5,1,True
UgxfJar-mljvLK3Crw14AaABAg,i41oW85zPm8,6,11,12,False
UgxfJkt3yVUlprREPXd4AaABAg,s-41UF02vrU,11,16,6,False
UgxfJuTBMj3VvxBE2cd4AaABAg,fm11vZii5Es,3,3,3,True
UgxfLqvMYB4aq4jFpT14AaABAg,zVi2ltsJs8U,4,4,4,True
UgxfMFds8qnSpHQ8ymd4AaABAg,tyTT9jNfnc8,8,15,8,True
UgxfMH__37shKg4xXwV4AaABAg,twV-c5i0MjM,6,1,16,False
UgxfMTuzWGm-trxf6Ct4AaABAg,bPe_b87qVUY,6,16,6,True
UgxfMYXs1wf5kr01pmx4AaABAg,k5cYjwz-I1s,16,1,16,True
UgxfMgig4LbfURbWuZd4AaABAg,LMOqxyZPivQ,1,12,13,False
UgxfNpofKGPjfS8FJL94AaABAg,0oDLwBZurp8,15,14,15,True
UgxfODALqKKBKtwoIyR4AaABAg,5ScJj0YlUAM,3,3,3,True
UgxfOzuZbkbbqBHROn94AaABAg,RN1Te0AKCLs,13,16,6,False
UgxfPighll-y9MjFB8F4AaABAg,UuLpYGd9-DQ,13,1,16,False
UgxfPp6Juey-vCIfSGJ4AaABAg,vOC1_rPcUCE,15,14,15,True
UgxfR1Qa_h72l36ylOZ4AaABAg,JofgCviM79w,4,4,4,True
UgxfR1uxKWLvVTgmOkV4AaABAg,uD82_NWpjlw,11,10,11,True
UgxfS2D5OI3QKffhhC14AaABAg,LyZ2M3MJqGA,4,4,4,True
UgxfSCz9YKFbPLJbckt4AaABAg,VwUjkSjllPs,15,14,15,True
UgxfSDl7VGy9YFFjSEN4AaABAg,M5tyd3ayt80,12,5,1,False
UgxfSZWMFa_JnAvYuo54AaABAg,QS16O9aYfq4,2,2,2,True
UgxfSnt846ZYtyfh3qN4AaABAg,jKiXJOX4ol8,8,15,8,True
UgxfT5-Wkp0sA5j-xhN4AaABAg,AXamAjE0juw,5,7,5,True
UgxfT7nnafzeZcsfGQ94AaABAg,tyTT9jNfnc8,10,9,10,True
UgxfTAzXkIsvdxAaTVR4AaABAg,Qz-aHoew5cs,10,9,10,True
UgxfTE1Lje7xtSsvNft4AaABAg,ABjqoJ0eXYo,9,8,9,True
UgxfTo-va6FDL1z4l3x4AaABAg,zmYtFOSPx2o,13,12,13,True
UgxfTtRd-CTqVLffEtF4AaABAg,u0ph2Kg0ak0,12,11,12,True
UgxfUIXr5215jFXSoM54AaABAg,ykKwmSqpznM,12,11,12,True
UgxfUV6GTLts45fy2-h4AaABAg,yJNgUldrIkc,7,13,14,False
UgxfVDDxyvqvvwNdCJ94AaABAg,WoLG6q1Tfgs,12,11,12,True
UgxfWDpxarJqCUd_vi54AaABAg,GhAKMAcmJFg,5,7,5,True
UgxfWSnzkSVY6tXZ5rh4AaABAg,U9IlMWrsE24,2,2,2,True
UgxfXFH5PHVtq0-NhxV4AaABAg,ZInm0mt0pXQ,4,4,4,True
UgxfXMN6xGV1HSKztVR4AaABAg,XNfUB8lWLAc,7,6,7,True
UgxfXP4Ig__AwEYnFFN4AaABAg,6Yu4RpcH2Tc,5,7,5,True
UgxfXkeTHP401_qfhhV4AaABAg,KltU08BK7Oc,1,1,16,False
UgxfXmipVu9USoJwAlt4AaABAg,cln3sfRPaqM,14,5,1,False
UgxfY4YHK428gjYySe54AaABAg,ffPeu6Ygtzw,13,12,13,True
UgxfZaa2CEPsKWVq-fp4AaABAg,AEKPaFNwibc,3,3,3,True
UgxfZd-Qm3Us68_aWtF4AaABAg,6Yu4RpcH2Tc,9,8,9,True
Ugxf_39n0zOMWgOnGXJ4AaABAg,jUehMdNfGrY,9,8,9,True
Ugxf_MUj_N6j2w8tg854AaABAg,1N_ZsLrfUJM,8,15,8,True
Ugxf_mjZfnJMbzwBRlB4AaABAg,qyZm66j8QU4,15,16,6,False
Ugxfa2lxAVFkEbmBj1t4AaABAg,KltU08BK7Oc,15,14,15,True
UgxfalnPxCKS-bJxjHZ4AaABAg,jYNufQVIFfA,2,2,2,True
Ugxfb-7BoUDI0X5F6bN4AaABAg,HFlIbNAUWkY,3,3,3,True
UgxfbL8-V_3wnJtqeGZ4AaABAg,k5cYjwz-I1s,6,3,3,False
UgxfbNlQIrmKeqIQ-w14AaABAg,ejubOh5tegY,12,11,12,True
UgxfcBqKnIXGsRr_w954AaABAg,q6q_70hEl2g,12,11,12,True
UgxfcOD6_eW1wFQ3bKR4AaABAg,88VKMB-X0ZM,5,7,5,True
UgxfdM-mCz6go_kAMFd4AaABAg,i41oW85zPm8,4,4,4,True
Ugxfegoj-m2zUHEAHqB4AaABAg,MzSCf_LkyNw,12,11,12,True
UgxffJHC7P5raOEZoYN4AaABAg,qNQafR_5ALk,16,1,16,True
UgxfgciPUddPy43DVN94AaABAg,qNQafR_5ALk,16,16,6,False
Ugxfglpj5nkzZDKEZO94AaABAg,JyFMQuSUV2U,6,5,1,False
UgxfgppkhFdV3t2k5vJ4AaABAg,HW4iyMnblZ8,8,15,8,True
UgxfhJdgSmXQfYrrnDd4AaABAg,KxHcu7JvZwk,5,5,1,False
UgxfhsmfJgQIOqBEVxx4AaABAg,w6wo2URorG4,7,6,7,True
UgxfhyYKQZS9hoVNiKl4AaABAg,QFbx7qhqOqc,6,7,5,False
UgxfiGNcD_SEepkVPuJ4AaABAg,5dCCntGj1wM,3,3,3,True
UgxfimB2p0oas8_bsYN4AaABAg,TEriYzt5qEQ,6,5,1,False
UgxfjG89vmIyYT-MjV14AaABAg,-VJQLcU_YjU,5,7,5,True
UgxfjzU18TIEA22GnAV4AaABAg,M1KzqaOgtss,6,5,1,False
UgxfkShAL8rHyXmTISN4AaABAg,i41oW85zPm8,16,1,16,True
UgxfkVY6TWmbOE40CJ94AaABAg,hbt67WyyjZY,10,9,10,True
UgxflY5eDrwEsVBU4z14AaABAg,YgvKoG-7T30,6,1,16,False
UgxflzSRls2-JOMm-aB4AaABAg,dULHUbLsRGY,7,6,7,True
Ugxfm2wvGveacJGooD14AaABAg,zmYtFOSPx2o,1,5,1,True
UgxfmCOANVsHa0E9CM94AaABAg,w6wo2URorG4,10,16,6,False
UgxfmOcdOOiCvvfAYzh4AaABAg,s93KLWSSZMk,13,12,13,True
UgxfnJ3IxEyoaabyfo14AaABAg,d2EKWKlszwE,16,1,16,True
UgxfnVTeLdJB1fg3qZV4AaABAg,q8qxuq5lHpY,14,13,14,True
UgxfpCvhCTCOi9oQJ3J4AaABAg,RqJ9Kg2ZtO8,10,9,10,True
UgxfqyAVVciOIv-jgB94AaABAg,fh_KDoj2Qm8,4,4,4,True
UgxfrMOOs970g_lglEN4AaABAg,HeH1B1mmD48,7,6,7,True
UgxfrkdNvJXZtzIqyOV4AaABAg,yrHjqOMAZno,2,2,2,True
UgxfrxoAW-rPVV98bVt4AaABAg,hkO-YNve2uE,5,7,5,True
Ugxfs6Unz7A3H2U2sMx4AaABAg,Mx9X6maasbY,12,11,12,True
UgxfszVm6ZoJ53qkAFR4AaABAg,7NsZ2d2Oups,6,5,1,False
UgxftkztB7VJrOOvZuR4AaABAg,A5qlBbd5xwY,9,8,9,True
UgxfuRv-neZ_ZU2oKGB4AaABAg,3zUMOblSJ60,5,7,5,True
UgxfuTwpUAYtYG4iX7p4AaABAg,ABjqoJ0eXYo,4,4,4,True
UgxfuXtcB6nwb4eBGQF4AaABAg,nbuCgjjVngs,12,11,12,True
UgxfukskuR5kfnTSmkN4AaABAg,bPe_b87qVUY,11,10,11,True
UgxfuzYD3x22fv1FLc54AaABAg,MQmy2PkmlCE,1,1,16,False
UgxfwRpAlBfjgZzYLlh4AaABAg,kwVleBvWH64,12,11,12,True
UgxfwkKVOR0EkI2Fffp4AaABAg,q6q_70hEl2g,16,1,16,True
UgxfxHolwq-hTLZuTj14AaABAg,xGgVv_f7NzY,5,7,5,True
UgxfxxLXwb9dCFbbq4x4AaABAg,CXebZiR5TYc,3,3,3,True
UgxfyEkdEz9zN0gcFnB4AaABAg,HCo8nWzfFVc,4,4,4,True
UgxfycwsbQNqgbK3DyF4AaABAg,t6tU37Pcmrw,9,8,9,True
UgxfympaTAzjVhpZA1V4AaABAg,tyTT9jNfnc8,16,15,8,False
UgxfyrE8JWzX3onSbgR4AaABAg,l7Ovl2WoDkQ,12,11,12,True
UgxfysLwT19hSsAhohp4AaABAg,t6tU37Pcmrw,11,10,11,True
Ugxfz-bhWIYBmMjt_jR4AaABAg,Smyw6phvDHs,6,16,6,True
Ugxfz9L3vpXoQKYGSkl4AaABAg,7NsZ2d2Oups,6,5,1,False
UgxfzcIWrHTMK3Hr7Q94AaABAg,bsJkMuMDy_c,5,7,5,True
UgxfzeHSORANsaqX5FF4AaABAg,i41oW85zPm8,15,14,15,True
UgxfztUwnFIJM2kTHOF4AaABAg,HkHozg0ckWY,5,5,1,False
UgxfzzihFdsdQhElfQF4AaABAg,cCLM8T1TtMU,9,1,16,False
Ugxg01PM0WcGPsslIAx4AaABAg,uv75G4ed2dw,6,5,1,False
Ugxg0E_ukcgKY8e7rgV4AaABAg,ZAZWYBFipmI,2,2,2,True
Ugxg0SUxebOkatTHWzZ4AaABAg,SL4dmdY23J8,10,9,10,True
Ugxg0mYBmVSyQWhjAFV4AaABAg,0zASbMENdCk,10,9,10,True
Ugxg1XUOO310SDqhZHh4AaABAg,ZAPNCBbhoqE,10,9,10,True
Ugxg1v9HnEi_KTVek7x4AaABAg,1mJkjrwxdP4,14,13,14,True
Ugxg1zYJGeDM-GNduX94AaABAg,EyBIp8Ghabk,4,4,4,True
Ugxg26I6N1mkIJ-ZUPZ4AaABAg,QGrCOzSLBSU,1,1,16,False
Ugxg26utTI4fJMJpgdd4AaABAg,C5lPpLUw-Ts,13,12,13,True
Ugxg28MqB_jvigZqQbd4AaABAg,_HiuDH6OPoY,6,15,8,False
Ugxg2C6sVFHq3fGelSd4AaABAg,7cTCskg8G2I,5,7,5,True
Ugxg2LvcldzWg-7CJbp4AaABAg,HkHozg0ckWY,6,12,13,False
Ugxg2q0ZyR1SIs_TZDd4AaABAg,9GLHP_fm-vU,5,7,5,True
Ugxg318Hgy5rpPDB-5Z4AaABAg,2-nc6E1Kvks,1,1,16,False
Ugxg35hlLDPGjmmS0J54AaABAg,twV-c5i0MjM,3,3,3,True
Ugxg3iCWkZT1BziPBu54AaABAg,_RQ9S1u7ag4,15,14,15,True
Ugxg3zWqDJzdJLnBS854AaABAg,LHNQ0GYG07I,16,1,16,True
Ugxg47yhr7haweL7K8x4AaABAg,35kJvNW81pU,7,6,7,True
Ugxg4ikCebZTBuRMiv14AaABAg,0RQFr4QRb2s,9,8,9,True
Ugxg5OSitEc94xkVHXJ4AaABAg,qHaRE8a76v4,10,9,10,True
Ugxg6ElK3peZVSRXB_94AaABAg,DBX6cmga2eE,3,16,6,False
Ugxg7c9r3M5UOtMTMd54AaABAg,KltU08BK7Oc,15,14,15,True
Ugxg7hrxDBqUFwcu_zV4AaABAg,5dCCntGj1wM,10,9,10,True
Ugxg7xx5higaQfIG5uJ4AaABAg,HkHozg0ckWY,1,5,1,True
Ugxg8FR9tkJs81EyXkN4AaABAg,bPe_b87qVUY,12,11,12,True
Ugxg8dh0oLDuhuFtcD54AaABAg,0D3YVxxqFsI,9,8,9,True
UgxgA23xbGgxF5j9M3d4AaABAg,mBTIbZcWRLs,3,3,3,True
UgxgAGpgpb6itcWrs6J4AaABAg,MQmy2PkmlCE,8,15,8,True
UgxgAIR-1XoG4Ys9-Ax4AaABAg,5wNfMHSI1Ug,9,8,9,True
UgxgAPFx2MIRZbS-N1t4AaABAg,w6wo2URorG4,6,5,1,False
UgxgAs4si39o-EIAZrp4AaABAg,PsN5AbUz3p8,1,1,16,False
UgxgBGYiFlb1Rc6r2jB4AaABAg,UdxFFvSvbnU,11,5,1,False
UgxgBLjDtdpp3bsDuep4AaABAg,aO9G5lZm95Y,3,3,3,True
UgxgBRYvF71cbx_Q0rB4AaABAg,OZvrTuhJhXs,8,13,14,False
UgxgCQizycEOmAWhY6d4AaABAg,9fcsgrrHSQ8,16,3,3,False
UgxgCWp8sp1o2zbMl7N4AaABAg,2ysltLzfWsk,1,5,1,True
UgxgCfu-RelScMhqWP94AaABAg,kGs_biFA87Q,13,12,13,True
UgxgCgbQUcEQEisYaKR4AaABAg,K6HR2ftXFss,15,14,15,True
UgxgDKu4HeZxYVDRYzR4AaABAg,QGrCOzSLBSU,1,16,6,False
UgxgDn8mSZ6nfuKofF14AaABAg,S9s1VWxQ-5o,3,3,3,True
UgxgE77SbHEx1_o_h9l4AaABAg,tu1st66use4,3,3,3,True
UgxgEBxYdq0yTtPxrRt4AaABAg,bsJkMuMDy_c,5,7,5,True
UgxgEQ9XwF8XL6YF54V4AaABAg,7gbaiLf_6dA,16,1,16,True
UgxgEffvwUJ_17e7S694AaABAg,HkHozg0ckWY,10,5,1,False
UgxgEq1sYc2Vma7IwcV4AaABAg,SfgTOcclbCY,5,7,5,True
UgxgF2_bIOwyGHEhOCx4AaABAg,X0qPKugYVHs,9,8,9,True
UgxgFfAy0SfP4zaCax14AaABAg,HCo8nWzfFVc,1,16,6,False
UgxgGQ3-7oeD5U14cVR4AaABAg,_qy5EKXEMAM,14,13,14,True
UgxgGmUtC7qhuXu5Bcl4AaABAg,VgFfjRUQ24o,1,16,6,False
UgxgH1GpARyEh0Hpv5N4AaABAg,Rw5np777JDc,2,2,2,True
UgxgHIwGstLOFfsL2Ih4AaABAg,35kJvNW81pU,4,4,4,True
UgxgHObwMZd7NIY3BhV4AaABAg,tNE5GEePXuk,5,7,5,True
UgxgH_ESSTeuXEE9_R94AaABAg,EwSBpgAR9PM,4,4,4,True
UgxgI3Se5hOpNL6vIxl4AaABAg,tyTT9jNfnc8,9,8,9,True
UgxgIfmj0dGlWNP8IlB4AaABAg,W9ofvoF3GBk,7,6,7,True
UgxgIijVNv3s6t3ZPIh4AaABAg,QkCb7VqdWL8,9,8,9,True
UgxgIlsIkleml4du9WB4AaABAg,qyZm66j8QU4,13,12,13,True
UgxgJRCJiMx2fumYrIx4AaABAg,OZvrTuhJhXs,4,4,4,True
UgxgJ_Ei68SDdGJnmrF4AaABAg,xILw0b-tOT0,13,12,13,True
UgxgKBqc6xzswjX7wZV4AaABAg,rXJDwjkoEkQ,1,5,1,True
UgxgKEc6Mrhsl20pgB94AaABAg,Rw5np777JDc,2,2,2,True
UgxgKHnio-0Ro989Kfx4AaABAg,l7Ovl2WoDkQ,13,12,13,True
UgxgKQ0WIFSJPYQbXX14AaABAg,M1KzqaOgtss,15,14,15,True
UgxgLBbE5aBRkN59v014AaABAg,UCGpRpKKGV8,16,1,16,True
UgxgLfhy4vvDwUz3JjR4AaABAg,2Apa2WcG9z0,8,15,8,True
UgxgLg6KWEsl2w7BjwV4AaABAg,SL4dmdY23J8,6,5,1,False
UgxgM6xxQ5o66vG8vZR4AaABAg,1N_ZsLrfUJM,7,6,7,True
UgxgMdHn9_i2RmHHrmh4AaABAg,jKiXJOX4ol8,8,15,8,True
UgxgNamrHoBPdS3sjIB4AaABAg,M5tyd3ayt80,12,11,12,True
UgxgPQxTHeqUWtbj-A54AaABAg,QOe4lluGwCg,16,11,12,False
UgxgPu_4WQAXsWraySp4AaABAg,e1ud10npF_w,5,7,5,True
UgxgQCvKbgKYNxgvwFF4AaABAg,VecErMR29No,16,1,16,True
UgxgQuYBpKdJKa25PIV4AaABAg,JyFMQuSUV2U,3,3,3,True
UgxgR3qAChfVSb2X7fh4AaABAg,QnFoiUXr4h4,15,14,15,True
UgxgS1-4OuNVgylhXKJ4AaABAg,pWicJ2PYQF8,1,5,1,True
UgxgT-oEo_hfvZMOGzB4AaABAg,cZHhjwwKBa0,15,1,16,False
UgxgT5uuCmGcJBPJ6pJ4AaABAg,LVYSz1CuuDw,11,10,11,True
UgxgTeYkAn9LY5YjvQ54AaABAg,Kz5JbXTo4rM,3,3,3,True
UgxgTrypue2LVb8_vgh4AaABAg,xcAwujfTN64,9,1,16,False
UgxgUFLMqGQmuNMO73R4AaABAg,RwHD7D6avyQ,1,5,1,True
UgxgUPiGQn16Yr4Y-ut4AaABAg,Mx9X6maasbY,1,5,1,True
UgxgUZ6aaPiqjRXV-vB4AaABAg,k5cYjwz-I1s,6,13,14,False
UgxgUq2HSyel_hyGoXt4AaABAg,UCGpRpKKGV8,11,9,10,False
UgxgVhY3HqrUx0nT8fV4AaABAg,Rw5np777JDc,2,2,2,True
UgxgW59uNc1ro0RVK-N4AaABAg,WBrL9153zJQ,7,6,7,True
UgxgW_LZVHKGlyqrRRB4AaABAg,U522et_9P70,12,11,12,True
UgxgW_xsBdaamGjpSx14AaABAg,9OFpzKn0cq4,10,9,10,True
UgxgWzAL1iwmTHsXdvh4AaABAg,tNE5GEePXuk,5,7,5,True
UgxgXPq3xPchJw-VT8p4AaABAg,GhAKMAcmJFg,5,7,5,True
UgxgXs0wBvhOfkklgGN4AaABAg,NsYxpQZuSdc,13,12,13,True
UgxgY-_IbVIc_WyieYp4AaABAg,nn_5jbwMwRE,4,4,4,True
UgxgYH_NO6jz99ghRhB4AaABAg,e2ZOcJf1smo,2,2,2,True
UgxgYwIqkURxcNp2SQF4AaABAg,kGs_biFA87Q,1,5,1,True
UgxgZ9SDcIz5dHZd8Nl4AaABAg,QnFoiUXr4h4,2,2,2,True
UgxgZGto2MCWaKy4vjt4AaABAg,95YJjFOKDOY,14,13,14,True
UgxgZLGSRVThNFLcuSB4AaABAg,tu1st66use4,13,12,13,True
UgxgZVfKCF7oOOBKLXN4AaABAg,GhAKMAcmJFg,5,7,5,True
Ugxg_N2aj_1cGGoKCnJ4AaABAg,sSDytAtzk0U,1,1,16,False
Ugxg_Y3bAEs1i8ylG-R4AaABAg,i41oW85zPm8,15,14,15,True
Ugxg_nYm4aBmn2ppAXR4AaABAg,t6tU37Pcmrw,12,5,1,False
Ugxga1K-sogFWIA78154AaABAg,o93IFuUkPhs,1,5,1,True
UgxgabF4oexOZSO_TRR4AaABAg,0EQ-pJmPZ-M,1,5,1,True
UgxgagbvU9btVnS_zXx4AaABAg,8n4gca_N9X0,4,4,4,True
Ugxgai7WujG8tZ7yMOR4AaABAg,M5tyd3ayt80,15,14,15,True
UgxgaifpjHy-FJDPVhB4AaABAg,H51FYrDR5xs,8,15,8,True
UgxgbvtghBNwrV0U2-d4AaABAg,fIhlXdk9PFg,8,15,8,True
Ugxgdm4YUgxksIye7W54AaABAg,xILw0b-tOT0,3,8,9,False
Ugxge779tOWRfOKEFz54AaABAg,7dhfqmm_c2M,13,12,13,True
UgxgeZTgfySawOK8_Od4AaABAg,KxHcu7JvZwk,14,16,6,False
UgxgfPWKndMBgwpD4xB4AaABAg,MwDCWACcfVA,1,1,16,False
Ugxgfad20jVCB2_9_yV4AaABAg,WBrL9153zJQ,7,6,7,True
Ugxgfan9yup2qPVS_-N4AaABAg,Z6KHUCQD8Pc,10,9,10,True
UgxgfklF2BvhLVoUjYl4AaABAg,RN1Te0AKCLs,3,12,13,False
Ugxgg2_juqzpB5M-0Jp4AaABAg,0WgfnhWOfvI,13,12,13,True
UgxgguP1m5jzg9mE1Gd4AaABAg,HCo8nWzfFVc,12,11,12,True
UgxggvG7_Sf34csGoFZ4AaABAg,S9s1VWxQ-5o,12,3,3,False
UgxghgDtLzm-TIZ8p7R4AaABAg,M6LNHyVoXWc,6,5,1,False
Ugxghopz22o2pn3SUHl4AaABAg,0IvGe4JZLSU,8,15,8,True
Ugxghw3yTXSeJXvRcUh4AaABAg,3zUMOblSJ60,6,6,7,False
UgxgiCHFQZjn-lngOx14AaABAg,tUWJTF9nyaQ,2,2,2,True
UgxgiYVFxcWEXdp4UsJ4AaABAg,fm11vZii5Es,1,5,1,True
UgxgjFlf6OPzB-pC-gx4AaABAg,ZUcyMZJ-Jsw,8,15,8,True
UgxgjoIGjsMhiYShTYt4AaABAg,7cTCskg8G2I,16,1,16,True
Ugxgk57r2tuV0oxJnYl4AaABAg,T9_KR_n9OOA,1,1,16,False
UgxgkExgUp0d56_cc954AaABAg,i41oW85zPm8,12,11,12,True
Ugxgkt3V9hewJjchwQJ4AaABAg,HkHozg0ckWY,3,3,3,True
UgxglRHonOFjMoGgCOJ4AaABAg,0oDLwBZurp8,6,8,9,False
UgxglrPZV_bb7gDngth4AaABAg,hbt67WyyjZY,4,4,4,True
Ugxgm-orDQLBg6vlj3x4AaABAg,TzwC35L8kNE,9,1,16,False
UgxgmrkMFWTL3-z-MnV4AaABAg,tUWJTF9nyaQ,13,16,6,False
UgxgnMNT4eR-gSjjDQJ4AaABAg,b5mJFU-jXA0,3,3,3,True
UgxgnssCBKrCviKsZP14AaABAg,tyTT9jNfnc8,6,6,7,False
UgxgnxFfj3foCbCfNJx4AaABAg,Ou1CjwflZtM,15,14,15,True
UgxgopYEkjLEqrRDSqR4AaABAg,SfgTOcclbCY,6,5,1,False
